Banner ID,Banner Account Description,MyDay ID,MyDay Description,Related Revenue Category ID,Related Revenue Category,Related Spend Category ID,Related Spend Category,Related Expense Item
79841,Project insurance,5704,"Capital projects, construction",,,SC038,"Capital project, insurance",
79842,Project management,5704,"Capital projects, construction",,,SC041,"Capital project, management",
79843,Project moving and relocation,5704,"Capital projects, construction",,,SC044,"Capital project, moving and relocation",
79844,Project permits,5704,"Capital projects, construction",,,,,
79846,Project utilities,5704,"Capital projects, construction",,,SC196,"Capital project, utilities",
79847,Capital Federal Cost Share,5704,"Capital projects, construction",,,SC041,"Capital project, management",
79848,Capital Expense Transfer,5704,"Capital projects, construction",,,SC041,"Capital project, management",
79849,Capital Budget Relief,5704,"Capital projects, construction",,,SC041,"Capital project, management",
79860,Project signage,5704,"Capital projects, construction",,,SC050,"Capital project, signage",
79861,Project consultant services,5704,"Capital projects, construction",,,SC029,"Capital project, code consulting",
79862,Project special equipment,5704,"Capital projects, construction",,,,,
79863,Project storage,5704,"Capital projects, construction",,,SC053,"Capital project, storage",
79864,Project survey,5704,"Capital projects, construction",,,SC054,"Capital project, survey",
79865,Project tele. equip. capital costs,5704,"Capital projects, construction",,,,,
79866,Project floor & carpet,5704,"Capital projects, construction",,,SC043,"Capital project, miscellaneous",
79869,Capital Computer hardware>1000,5704,"Capital projects, construction",,,,,
79870,Capital Computer hardware mainten.,5704,"Capital projects, construction",,,,,
79871,Capital Computer software,5704,"Capital projects, construction",,,SC031,"Capital project, computer software",
79873,Capital salary expense,5704,"Capital projects, construction",,,,,
79874,Capital benefits expense,5704,"Capital projects, construction",,,,,
79901,Contribution writeoff,5999,Contribution write-off,,,SC073,Contribution write-off,
